Manufacturer,Data,M1_Jun 28 17:35:28 2021,M2_Jun 28 17:35:28 2021,M3_Jun 28 17:35:28 2021,M1_Jun 29 12:28:15 2021,M2_Jun 29 12:28:15 2021,M3_Jun 29 12:28:15 2021
microchip,Idle Current [mA],0.3377146596858639,0.3377146596858639,0.3377146596858639,0.609634588563459,0.609634588563459,0.609634588563459
microchip,Read Current [mA],2.2733866666666667,2.1101578947368425,2.277485714285715,2.3436944444444445,2.226782608695652,2.3475714285714293
microchip,Write Current [mA],2.361060606060606,2.2320606060606067,2.2215072463768117,2.47325,2.2134328358208952,2.396857142857142
microchip,Flipped bits,0.0,0.0,0.0,0.0,0.0,0.0
