Manufacturer,Data,M1_Jun 28 17:35:28 2021,M2_Jun 28 17:35:28 2021,M3_Jun 28 17:35:28 2021,M1_Jun 29 12:36:39 2021,M2_Jun 29 12:36:39 2021,M3_Jun 29 12:36:39 2021
microchip,Idle Current [mA],0.3377146596858639,0.3377146596858639,0.3377146596858639,0.56528,0.56528,0.56528
microchip,Read Current [mA],2.2733866666666667,2.1101578947368425,2.277485714285715,0.7054884910485933,0.7154520547945207,0.707788617886179
microchip,Write Current [mA],2.361060606060606,2.2320606060606067,2.2215072463768117,0.7712765957446809,0.7768873239436619,0.7643356643356644
microchip,Flipped bits,0.0,0.0,0.0,131072.0,131072.0,131072.0
