Manufacturer,Data,M1_Jun 28 17:35:28 2021,M2_Jun 28 17:35:28 2021,M3_Jun 28 17:35:28 2021,M1_Jun 29 12:30:49 2021,M2_Jun 29 12:30:49 2021,M3_Jun 29 12:30:49 2021
microchip,Idle Current [mA],0.3377146596858639,0.3377146596858639,0.3377146596858639,0.8320961281708945,0.8320961281708945,0.8320961281708945
microchip,Read Current [mA],2.2733866666666667,2.1101578947368425,2.277485714285715,2.4823611111111115,2.1717368421052634,2.298205128205128
microchip,Write Current [mA],2.361060606060606,2.2320606060606067,2.2215072463768117,2.4717941176470597,2.1937941176470592,2.294382352941176
microchip,Flipped bits,0.0,0.0,0.0,0.0,0.0,0.0
