Manufacturer,Data,M1_Jun 28 17:35:28 2021,M2_Jun 28 17:35:28 2021,M3_Jun 28 17:35:28 2021,M1_Jun 29 12:34:37 2021,M2_Jun 29 12:34:37 2021,M3_Jun 29 12:34:37 2021
microchip,Idle Current [mA],0.3377146596858639,0.3377146596858639,0.3377146596858639,0.4306912181303116,0.4306912181303116,0.4306912181303116
microchip,Read Current [mA],2.2733866666666667,2.1101578947368425,2.277485714285715,0.22167741935483873,2.544191780821918,2.6348450704225357
microchip,Write Current [mA],2.361060606060606,2.2320606060606067,2.2215072463768117,0.29254237288135587,2.471588235294117,2.507549295774648
microchip,Flipped bits,0.0,0.0,0.0,131072.0,0.0,0.0
