Manufacturer,Data,M1_Jun 28 17:35:28 2021,M2_Jun 28 17:35:28 2021,M3_Jun 28 17:35:28 2021,M1_Jun 29 11:18:45 2021,M2_Jun 29 11:18:45 2021,M3_Jun 29 11:18:45 2021
microchip,Idle Current [mA],0.3377146596858639,0.3377146596858639,0.3377146596858639,0.33887894736842106,0.33887894736842106,0.33887894736842106
microchip,Read Current [mA],2.2733866666666667,2.1101578947368425,2.277485714285715,2.2319736842105264,2.12992,2.2067272727272726
microchip,Write Current [mA],2.361060606060606,2.2320606060606067,2.2215072463768117,2.2587246376811594,2.1974769230769233,2.27889552238806
microchip,Flipped bits,0.0,0.0,0.0,0.0,0.0,0.0
